ts,device_id,topic,m_key,m_value
"""2025-10-14T11:40:31.000Z""",cnc,cnc/lathe/z,lathe,5.24
"""2025-10-14T11:40:31.000Z""",cnc,cnc/lathe/x,lathe,26.07
"""2025-10-14T11:40:31.000Z""",cnc,cnc/lathe/programpercent,lathe,71
"""2025-10-14T11:40:31.000Z""",cncmqtt,cncmqtt/hump,hump,10
"""2025-10-14T11:40:32.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:32.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:32.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:40:32.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:40:33.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:33.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:33.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:40:33.000Z""",demodata,demodata/hump,hump,26
"""2025-10-14T11:40:33.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:40:33.000Z""",cncmqtt,cncmqtt/hump,hump,29
"""2025-10-14T11:40:33.000Z""",cnc,cnc/lathe/z,lathe,5.63
"""2025-10-14T11:40:33.000Z""",cnc,cnc/lathe/x,lathe,35.99
"""2025-10-14T11:40:33.000Z""",cnc,cnc/lathe/programpercent,lathe,74
"""2025-10-14T11:40:34.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:34.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:34.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:40:34.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:40:35.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:35.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:35.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:40:35.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:40:35.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:40:35.000Z""",cnc,cnc/lathe/z,lathe,1.77
"""2025-10-14T11:40:35.000Z""",cncmqtt,cncmqtt/hump,hump,30
"""2025-10-14T11:40:35.000Z""",cnc,cnc/lathe/x,lathe,96.46
"""2025-10-14T11:40:35.000Z""",cnc,cnc/lathe/programpercent,lathe,76
"""2025-10-14T11:40:36.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:36.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:36.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:40:36.000Z""",demodata,demodata/hump,hump,20
"""2025-10-14T11:40:37.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:37.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:37.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:40:37.000Z""",demodata,demodata/hump,hump,27
"""2025-10-14T11:40:37.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:40:37.000Z""",cncmqtt,cncmqtt/hump,hump,20
"""2025-10-14T11:40:37.000Z""",cnc,cnc/lathe/x,lathe,-5.48
"""2025-10-14T11:40:37.000Z""",cnc,cnc/lathe/z,lathe,-8.06
"""2025-10-14T11:40:37.000Z""",cnc,cnc/lathe/programpercent,lathe,78
"""2025-10-14T11:40:38.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:38.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:38.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:40:38.000Z""",demodata,demodata/hump,hump,24
"""2025-10-14T11:40:39.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:39.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:39.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:40:39.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:40:40.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:40:40.000Z""",cncmqtt,cncmqtt/hump,hump,12
"""2025-10-14T11:40:40.000Z""",cnc,cnc/lathe/x,lathe,78.56
"""2025-10-14T11:40:40.000Z""",cnc,cnc/lathe/programpercent,lathe,80
"""2025-10-14T11:40:40.000Z""",cnc,cnc/lathe/z,lathe,2.61
"""2025-10-14T11:40:40.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:40.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:40.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:40:40.000Z""",demodata,demodata/hump,hump,25
"""2025-10-14T11:40:41.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:41.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:41.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:40:41.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:40:42.000Z""",cncmqtt,cncmqtt/hump,hump,21
"""2025-10-14T11:40:42.000Z""",cnc,cnc/lathe/x,lathe,8.62
"""2025-10-14T11:40:42.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:40:42.000Z""",cnc,cnc/lathe/z,lathe,1.32
"""2025-10-14T11:40:42.000Z""",cnc,cnc/lathe/programpercent,lathe,83
"""2025-10-14T11:40:42.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:42.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:42.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:40:43.000Z""",demodata,demodata/hump,hump,28
"""2025-10-14T11:40:43.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:43.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:43.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:40:44.000Z""",demodata,demodata/hump,hump,25
"""2025-10-14T11:40:44.000Z""",cncmqtt,cncmqtt/hump,hump,15
"""2025-10-14T11:40:44.000Z""",cnc,cnc/lathe/x,lathe,16.86
"""2025-10-14T11:40:44.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:40:44.000Z""",cnc,cnc/lathe/z,lathe,-0.3
"""2025-10-14T11:40:44.000Z""",cnc,cnc/lathe/programpercent,lathe,86
"""2025-10-14T11:40:44.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:44.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:45.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:40:45.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:45.000Z""",demodata,demodata/hump,hump,20
"""2025-10-14T11:40:45.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:46.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:40:46.000Z""",demodata,demodata/hump,hump,20
"""2025-10-14T11:40:46.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:40:46.000Z""",cncmqtt,cncmqtt/hump,hump,16
"""2025-10-14T11:40:46.000Z""",cnc,cnc/lathe/x,lathe,54.11
"""2025-10-14T11:40:46.000Z""",cnc,cnc/lathe/programpercent,lathe,89
"""2025-10-14T11:40:46.000Z""",cnc,cnc/lathe/z,lathe,-9.63
"""2025-10-14T11:40:46.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:46.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:47.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:40:47.000Z""",demodata,demodata/hump,hump,19
"""2025-10-14T11:40:47.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:47.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:48.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:40:48.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:40:48.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:40:48.000Z""",cncmqtt,cncmqtt/hump,hump,13
"""2025-10-14T11:40:48.000Z""",cnc,cnc/lathe/x,lathe,39.61
"""2025-10-14T11:40:48.000Z""",cnc,cnc/lathe/programpercent,lathe,91
"""2025-10-14T11:40:48.000Z""",cnc,cnc/lathe/z,lathe,-6.05
"""2025-10-14T11:40:48.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:48.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:49.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:40:49.000Z""",demodata,demodata/hump,hump,17
"""2025-10-14T11:40:50.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:40:50.000Z""",demodata,demodata/hump,hump,11
"""2025-10-14T11:40:50.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:40:50.000Z""",cncmqtt,cncmqtt/hump,hump,15
"""2025-10-14T11:40:50.000Z""",cnc,cnc/lathe/x,lathe,61.34
"""2025-10-14T11:40:50.000Z""",cnc,cnc/lathe/programpercent,lathe,93
"""2025-10-14T11:40:50.000Z""",cnc,cnc/lathe/z,lathe,0.46
"""2025-10-14T11:40:50.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:50.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:50.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:50.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:51.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:40:51.000Z""",demodata,demodata/hump,hump,27
"""2025-10-14T11:40:51.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:51.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:52.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:40:52.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:40:52.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:40:52.000Z""",cncmqtt,cncmqtt/hump,hump,15
"""2025-10-14T11:40:52.000Z""",cnc,cnc/lathe/x,lathe,27.7
"""2025-10-14T11:40:52.000Z""",cnc,cnc/lathe/z,lathe,4.69
"""2025-10-14T11:40:52.000Z""",cnc,cnc/lathe/programpercent,lathe,96
"""2025-10-14T11:40:52.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:52.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:53.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:40:53.000Z""",demodata,demodata/hump,hump,25
"""2025-10-14T11:40:53.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:53.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:54.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:40:54.000Z""",demodata,demodata/hump,hump,17
"""2025-10-14T11:40:54.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:40:54.000Z""",cncmqtt,cncmqtt/hump,hump,27
"""2025-10-14T11:40:54.000Z""",cnc,cnc/lathe/x,lathe,28.46
"""2025-10-14T11:40:54.000Z""",cnc,cnc/lathe/z,lathe,-7.97
"""2025-10-14T11:40:54.000Z""",cnc,cnc/lathe/programpercent,lathe,98
"""2025-10-14T11:40:54.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:54.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:55.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:40:55.000Z""",demodata,demodata/hump,hump,24
"""2025-10-14T11:40:55.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:55.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:56.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:40:56.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:40:56.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:40:56.000Z""",cncmqtt,cncmqtt/hump,hump,25
"""2025-10-14T11:40:56.000Z""",cnc,cnc/lathe/z,lathe,4.03
"""2025-10-14T11:40:56.000Z""",cnc,cnc/lathe/x,lathe,88.38
"""2025-10-14T11:40:56.000Z""",cnc,cnc/lathe/programpercent,lathe,0
"""2025-10-14T11:40:56.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:56.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:57.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:40:57.000Z""",demodata,demodata/hump,hump,15
"""2025-10-14T11:40:57.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:57.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:58.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:40:58.000Z""",demodata,demodata/hump,hump,16
"""2025-10-14T11:40:58.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:40:58.000Z""",cncmqtt,cncmqtt/hump,hump,14
"""2025-10-14T11:40:58.000Z""",cnc,cnc/lathe/x,lathe,38.65
"""2025-10-14T11:40:58.000Z""",cnc,cnc/lathe/z,lathe,2.18
"""2025-10-14T11:40:58.000Z""",cnc,cnc/lathe/programpercent,lathe,2
"""2025-10-14T11:40:58.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:58.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:40:59.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:40:59.000Z""",demodata,demodata/hump,hump,18
"""2025-10-14T11:40:59.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:40:59.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:00.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:41:00.000Z""",demodata,demodata/hump,hump,17
"""2025-10-14T11:41:00.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:41:00.000Z""",cncmqtt,cncmqtt/hump,hump,28
"""2025-10-14T11:41:00.000Z""",cnc,cnc/lathe/x,lathe,20.57
"""2025-10-14T11:41:00.000Z""",cnc,cnc/lathe/programpercent,lathe,5
"""2025-10-14T11:41:00.000Z""",cnc,cnc/lathe/z,lathe,-1.23
"""2025-10-14T11:41:00.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:00.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:01.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:41:01.000Z""",demodata,demodata/hump,hump,20
"""2025-10-14T11:41:01.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:01.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:02.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:41:02.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:41:02.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:41:02.000Z""",cncmqtt,cncmqtt/hump,hump,22
"""2025-10-14T11:41:02.000Z""",cnc,cnc/lathe/x,lathe,69.8
"""2025-10-14T11:41:02.000Z""",cnc,cnc/lathe/z,lathe,-5.52
"""2025-10-14T11:41:02.000Z""",cnc,cnc/lathe/programpercent,lathe,8
"""2025-10-14T11:41:02.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:02.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:03.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:41:03.000Z""",demodata,demodata/hump,hump,10
"""2025-10-14T11:41:03.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:03.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:04.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:41:04.000Z""",demodata,demodata/hump,hump,13
"""2025-10-14T11:41:04.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:41:04.000Z""",cncmqtt,cncmqtt/hump,hump,11
"""2025-10-14T11:41:04.000Z""",cnc,cnc/lathe/x,lathe,85.24
"""2025-10-14T11:41:04.000Z""",cnc,cnc/lathe/z,lathe,8.14
"""2025-10-14T11:41:04.000Z""",cnc,cnc/lathe/programpercent,lathe,11
"""2025-10-14T11:41:04.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:04.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:05.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:41:05.000Z""",demodata,demodata/hump,hump,20
"""2025-10-14T11:41:05.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:05.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:06.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:41:06.000Z""",demodata,demodata/hump,hump,18
"""2025-10-14T11:41:06.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:41:06.000Z""",cncmqtt,cncmqtt/hump,hump,18
"""2025-10-14T11:41:06.000Z""",cnc,cnc/lathe/x,lathe,-12.7
"""2025-10-14T11:41:06.000Z""",cnc,cnc/lathe/z,lathe,-3.99
"""2025-10-14T11:41:06.000Z""",cnc,cnc/lathe/programpercent,lathe,14
"""2025-10-14T11:41:06.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:06.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:07.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:41:07.000Z""",demodata,demodata/hump,hump,10
"""2025-10-14T11:41:07.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:07.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:08.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:41:08.000Z""",demodata,demodata/hump,hump,17
"""2025-10-14T11:41:08.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:41:08.000Z""",cncmqtt,cncmqtt/hump,hump,10
"""2025-10-14T11:41:08.000Z""",cnc,cnc/lathe/z,lathe,-1.67
"""2025-10-14T11:41:08.000Z""",cnc,cnc/lathe/programpercent,lathe,17
"""2025-10-14T11:41:08.000Z""",cnc,cnc/lathe/x,lathe,73.47
"""2025-10-14T11:41:08.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:08.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:09.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:41:09.000Z""",demodata,demodata/hump,hump,27
"""2025-10-14T11:41:09.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:09.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:10.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:41:10.000Z""",demodata,demodata/hump,hump,16
"""2025-10-14T11:41:10.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:41:10.000Z""",cncmqtt,cncmqtt/hump,hump,10
"""2025-10-14T11:41:10.000Z""",cnc,cnc/lathe/x,lathe,26.63
"""2025-10-14T11:41:10.000Z""",cnc,cnc/lathe/z,lathe,4.09
"""2025-10-14T11:41:10.000Z""",cnc,cnc/lathe/programpercent,lathe,20
"""2025-10-14T11:41:10.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:10.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:11.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:41:11.000Z""",demodata,demodata/hump,hump,28
"""2025-10-14T11:41:11.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:11.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:12.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:41:12.000Z""",demodata,demodata/hump,hump,26
"""2025-10-14T11:41:12.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:41:12.000Z""",cncmqtt,cncmqtt/hump,hump,17
"""2025-10-14T11:41:12.000Z""",cnc,cnc/lathe/z,lathe,0.94
"""2025-10-14T11:41:12.000Z""",cnc,cnc/lathe/x,lathe,30.74
"""2025-10-14T11:41:12.000Z""",cnc,cnc/lathe/programpercent,lathe,22
"""2025-10-14T11:41:12.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:12.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:13.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:41:13.000Z""",demodata,demodata/hump,hump,17
"""2025-10-14T11:41:13.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:13.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:14.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:41:14.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:41:14.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:41:14.000Z""",cncmqtt,cncmqtt/hump,hump,30
"""2025-10-14T11:41:14.000Z""",cnc,cnc/lathe/x,lathe,49.2
"""2025-10-14T11:41:14.000Z""",cnc,cnc/lathe/programpercent,lathe,24
"""2025-10-14T11:41:14.000Z""",cnc,cnc/lathe/z,lathe,-3.84
"""2025-10-14T11:41:14.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:14.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:15.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:41:15.000Z""",demodata,demodata/hump,hump,15
"""2025-10-14T11:41:15.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:15.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:16.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:41:16.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:41:16.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:41:16.000Z""",cncmqtt,cncmqtt/hump,hump,27
"""2025-10-14T11:41:16.000Z""",cnc,cnc/lathe/x,lathe,83.82
"""2025-10-14T11:41:16.000Z""",cnc,cnc/lathe/programpercent,lathe,26
"""2025-10-14T11:41:16.000Z""",cnc,cnc/lathe/z,lathe,-5.51
"""2025-10-14T11:41:16.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:16.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:17.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:41:17.000Z""",demodata,demodata/hump,hump,23
"""2025-10-14T11:41:17.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:17.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:18.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:41:18.000Z""",demodata,demodata/hump,hump,15
"""2025-10-14T11:41:18.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:41:18.000Z""",cncmqtt,cncmqtt/hump,hump,15
"""2025-10-14T11:41:18.000Z""",cnc,cnc/lathe/x,lathe,90.91
"""2025-10-14T11:41:18.000Z""",cnc,cnc/lathe/programpercent,lathe,29
"""2025-10-14T11:41:18.000Z""",cnc,cnc/lathe/z,lathe,-5.84
"""2025-10-14T11:41:18.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:18.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:19.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:41:19.000Z""",demodata,demodata/hump,hump,15
"""2025-10-14T11:41:19.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:19.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:20.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:41:20.000Z""",demodata,demodata/hump,hump,10
"""2025-10-14T11:41:20.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:41:20.000Z""",cncmqtt,cncmqtt/hump,hump,15
"""2025-10-14T11:41:20.000Z""",cnc,cnc/lathe/x,lathe,45.63
"""2025-10-14T11:41:20.000Z""",cnc,cnc/lathe/z,lathe,0.49
"""2025-10-14T11:41:20.000Z""",cnc,cnc/lathe/programpercent,lathe,32
"""2025-10-14T11:41:20.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:20.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:21.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:41:21.000Z""",demodata,demodata/hump,hump,20
"""2025-10-14T11:41:21.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:21.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:22.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:41:22.000Z""",demodata,demodata/hump,hump,13
"""2025-10-14T11:41:22.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:41:22.000Z""",cncmqtt,cncmqtt/hump,hump,16
"""2025-10-14T11:41:22.000Z""",cnc,cnc/lathe/x,lathe,75.37
"""2025-10-14T11:41:22.000Z""",cnc,cnc/lathe/z,lathe,-7.82
"""2025-10-14T11:41:22.000Z""",cnc,cnc/lathe/programpercent,lathe,34
"""2025-10-14T11:41:22.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:22.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:23.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:41:23.000Z""",demodata,demodata/hump,hump,13
"""2025-10-14T11:41:23.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:23.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:24.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:41:24.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:41:24.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:41:24.000Z""",cncmqtt,cncmqtt/hump,hump,24
"""2025-10-14T11:41:24.000Z""",cnc,cnc/lathe/x,lathe,85.89
"""2025-10-14T11:41:24.000Z""",cnc,cnc/lathe/z,lathe,-6.65
"""2025-10-14T11:41:24.000Z""",cnc,cnc/lathe/programpercent,lathe,37
"""2025-10-14T11:41:24.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:24.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:25.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:41:25.000Z""",demodata,demodata/hump,hump,19
"""2025-10-14T11:41:25.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:25.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:26.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:41:26.000Z""",demodata,demodata/hump,hump,24
"""2025-10-14T11:41:26.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:41:26.000Z""",cncmqtt,cncmqtt/hump,hump,16
"""2025-10-14T11:41:26.000Z""",cnc,cnc/lathe/x,lathe,87.05
"""2025-10-14T11:41:26.000Z""",cnc,cnc/lathe/z,lathe,-7.85
"""2025-10-14T11:41:26.000Z""",cnc,cnc/lathe/programpercent,lathe,39
"""2025-10-14T11:41:26.000Z""",sensor,sensor/t5,t5,20.5
"""2025-10-14T11:41:26.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:41:27.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:41:27.000Z""",demodata,demodata/hump,hump,16
"""2025-10-14T11:41:27.000Z""",sensor,sensor/t5,t5,20.5
